Date,High,Low,Open,Close,Volume,Adj Close
15-04-2005,1.857143044,1.649999976,1.797142982,1.669999957,14670600,1.669999957
18-04-2005,1.698570967,1.554286003,1.684285998,1.618571043,6647900,1.618571043
19-04-2005,1.667142987,1.577142954,1.627143025,1.659999967,4629800,1.659999967
20-04-2005,1.664286017,1.592857003,1.657142997,1.635714054,5513200,1.635714054
21-04-2005,1.745713949,1.642856956,1.678570986,1.735713959,17012800,1.735713959
22-04-2005,1.632856965,1.575713992,1.622856975,1.600000024,16993200,1.600000024
25-04-2005,1.642856956,1.585713983,1.614285946,1.642856956,8454600,1.642856956
26-04-2005,1.648571014,1.612856984,1.635714054,1.614285946,4221000,1.614285946
27-04-2005,1.671429038,1.610000014,1.610000014,1.642856956,4319000,1.642856956
28-04-2005,1.654286027,1.610000014,1.615713954,1.644286036,3200400,1.644286036
29-04-2005,1.677142978,1.635714054,1.652856946,1.649999976,4505200,1.649999976
02-05-2005,1.662857056,1.617143035,1.647143006,1.652856946,3019800,1.652856946
03-05-2005,1.669999957,1.635714054,1.635714054,1.648571014,3217900,1.648571014
04-05-2005,1.698570967,1.628571033,1.659999967,1.657142997,5705700,1.657142997
05-05-2005,1.71428597,1.618571043,1.648571014,1.634286046,6704600,1.634286046
06-05-2005,1.657142997,1.628571033,1.635714054,1.652856946,2864400,1.652856946
09-05-2005,1.678570986,1.635714054,1.642856956,1.658571005,2260300,1.658571005
10-05-2005,1.669999957,1.645714045,1.645714045,1.654286027,4236400,1.654286027
11-05-2005,1.858571053,1.648571014,1.649999976,1.850000024,26442500,1.850000024
12-05-2005,2.055713892,1.782856941,1.857143044,1.975713968,44876300,1.975713968
13-05-2005,2.085714102,1.944285989,1.955713987,2.039999962,22964200,2.039999962
16-05-2005,2.145714045,2.044286013,2.068571091,2.121428967,21014700,2.121428967
17-05-2005,2.099999905,1.950000048,2.099999905,2.068571091,16391900,2.068571091
18-05-2005,2.23714304,2.044286013,2.065713882,2.214286089,16340100,2.214286089
19-05-2005,2.75285697,2.261429071,2.704286098,2.304286003,149679600,2.304286003
20-05-2005,2.321429014,2.207143068,2.294286013,2.275713921,21408800,2.275713921
23-05-2005,2.289999962,2.195713997,2.25571394,2.22142911,13318200,2.22142911
24-05-2005,2.212857008,2.049999952,2.20142889,2.062856913,21267400,2.062856913
25-05-2005,2.118571043,2.021429062,2.049999952,2.077142954,12043500,2.077142954
26-05-2005,2.092856884,2.037142992,2.092856884,2.091428995,6179600,2.091428995
27-05-2005,2.127142906,2.069999933,2.101428986,2.078571081,4358900,2.078571081
31-05-2005,2.091428995,2.041429043,2.077142954,2.041429043,5401900,2.041429043
01-06-2005,2.104285955,2.02857089,2.02857089,2.071429014,4250400,2.071429014
02-06-2005,2.150000095,2.054286003,2.061429024,2.125714064,8666700,2.125714064
03-06-2005,2.162857056,2.078571081,2.150000095,2.095714092,6981100,2.095714092
06-06-2005,2.185714006,2.057142973,2.078571081,2.174285889,6477100,2.174285889
07-06-2005,2.24000001,2.128571033,2.185714006,2.142857075,7657300,2.142857075
08-06-2005,2.164285898,2.107142925,2.151428938,2.122857094,3701600,2.122857094
09-06-2005,2.238570929,2.092856884,2.150000095,2.235713959,8043000,2.235713959
10-06-2005,2.4414289,2.214286089,2.235713959,2.415714025,19651800,2.415714025
13-06-2005,2.478570938,2.314285994,2.385714054,2.380000114,13422500,2.380000114
14-06-2005,2.437143087,2.342856884,2.358571053,2.428570986,4904200,2.428570986
15-06-2005,2.452857018,2.388571024,2.425714016,2.450000048,5144300,2.450000048
16-06-2005,2.54857111,2.442857027,2.457143068,2.5185709,15251600,2.5185709
17-06-2005,2.541429043,2.442857027,2.521429062,2.460000038,7092400,2.460000038
20-06-2005,2.460000038,2.400000095,2.428570986,2.455713987,4256700,2.455713987
21-06-2005,2.475713968,2.357142925,2.440000057,2.380000114,3711400,2.380000114
22-06-2005,2.414285898,2.311429024,2.327142954,2.359999895,6835500,2.359999895
23-06-2005,2.384285927,2.284286022,2.352857113,2.292856932,4981200,2.292856932
24-06-2005,2.297142982,2.107142925,2.285713911,2.25285697,16706900,2.25285697
27-06-2005,2.351428986,2.235713959,2.264286041,2.284286022,13901300,2.284286022
28-06-2005,2.369999886,2.27857089,2.329999924,2.297142982,6188700,2.297142982
29-06-2005,2.368571043,2.288570881,2.299999952,2.334285975,4042500,2.334285975
30-06-2005,2.382857084,2.324285984,2.329999924,2.344285965,4684400,2.344285965
01-07-2005,2.382857084,2.335714102,2.342856884,2.364285946,2040500,2.364285946
05-07-2005,2.362857103,2.295713902,2.337142944,2.348571062,3780700,2.348571062
06-07-2005,2.434286118,2.321429014,2.339999914,2.390000105,5493600,2.390000105
07-07-2005,2.465713978,2.319999933,2.344285965,2.418570995,6248900,2.418570995
08-07-2005,2.431428909,2.378571033,2.428570986,2.387142897,4733400,2.387142897
11-07-2005,2.5,2.401428938,2.401428938,2.458570957,7826000,2.458570957
12-07-2005,2.457143068,2.390000105,2.457143068,2.407143116,3982300,2.407143116
13-07-2005,2.421428919,2.338571072,2.421428919,2.361428976,3332000,2.361428976
14-07-2005,2.385714054,2.319999933,2.369999886,2.357142925,5567100,2.357142925
15-07-2005,2.368571043,2.285713911,2.347142935,2.342856884,4952500,2.342856884
18-07-2005,2.355714083,2.294286013,2.295713902,2.325714111,4628400,2.325714111
19-07-2005,2.355714083,2.309999943,2.334285975,2.341428995,3899000,2.341428995
20-07-2005,2.427143097,2.314285994,2.315713882,2.412857056,4430300,2.412857056
21-07-2005,2.430000067,2.364285946,2.412857056,2.378571033,3916500,2.378571033
22-07-2005,2.421428919,2.321429014,2.392857075,2.342856884,4284000,2.342856884
25-07-2005,2.511429071,2.342856884,2.342856884,2.422857046,36587600,2.422857046
26-07-2005,2.97142911,2.714286089,2.859999895,2.715713978,82747000,2.715713978
27-07-2005,2.797142982,2.674285889,2.708570957,2.788570881,13584900,2.788570881
28-07-2005,2.802856922,2.677143097,2.799999952,2.70142889,11211900,2.70142889
29-07-2005,2.74714303,2.648571014,2.720000029,2.651428938,6930000,2.651428938
01-08-2005,2.76285696,2.607142925,2.670000076,2.76285696,22481900,2.76285696
02-08-2005,2.848571062,2.73428607,2.771429062,2.795713902,17614800,2.795713902
03-08-2005,3.024286032,2.795713902,2.795713902,2.98428607,23382800,2.98428607
04-08-2005,3.052856922,2.932857037,2.977143049,2.948570967,13837600,2.948570967
05-08-2005,3.007143021,2.934286118,2.950000048,2.995713949,8036700,2.995713949
08-08-2005,3.131428957,3.00285697,3.01571393,3.108571053,15876700,3.108571053
09-08-2005,3.22142911,3.037142992,3.171428919,3.04857111,32575900,3.04857111
10-08-2005,3.107142925,2.947143078,3.034286022,2.9814291,10217200,2.9814291
11-08-2005,3.025713921,2.921428919,2.985713959,3,6282500,3
12-08-2005,3.215713978,2.962857008,2.964286089,3.157143116,14764400,3.157143116
15-08-2005,3.208570957,3.121428967,3.124285936,3.138571024,7940800,3.138571024
16-08-2005,3.248570919,3.130000114,3.148571014,3.177143097,11184600,3.177143097
17-08-2005,3.220000029,3.118571043,3.185714006,3.127142906,4997300,3.127142906
18-08-2005,3.114285946,2.985713959,3.112857103,3.0585711,7648900,3.0585711
19-08-2005,3.074285984,3,3.0585711,3.054286003,5347300,3.054286003
22-08-2005,3.112857103,3.021429062,3.069999933,3.064285994,4164300,3.064285994
23-08-2005,3.071429014,2.948570967,3.051429033,3.014286041,3793300,3.014286041
24-08-2005,3.101428986,2.980000019,2.992856979,3.00571394,5301800,3.00571394
25-08-2005,3.064285994,3.004286051,3.00857091,3.00857091,1989400,3.00857091
26-08-2005,3.064285994,2.98714304,2.99000001,3.027143002,3801000,3.027143002
29-08-2005,3.140000105,3,3.007143021,3.134285927,5348700,3.134285927
30-08-2005,3.134285927,3.031429052,3.131428957,3.057142973,4365200,3.057142973
31-08-2005,3.091428995,3.014286041,3.065713882,3.079999924,5308100,3.079999924
01-09-2005,3.107142925,3.0585711,3.079999924,3.064285994,4910500,3.064285994
02-09-2005,3.130000114,3.035713911,3.127142906,3.077142954,4489800,3.077142954
06-09-2005,3.274286032,3.064285994,3.077142954,3.251429081,7956900,3.251429081
07-09-2005,3.282856941,3.204286098,3.25,3.227143049,8136100,3.227143049
08-09-2005,3.480000019,3.215713978,3.23714304,3.4414289,21770700,3.4414289
09-09-2005,3.578571081,3.442857027,3.474286079,3.567142963,13586300,3.567142963
12-09-2005,3.640000105,3.50285697,3.597142935,3.601428986,9025800,3.601428986
13-09-2005,3.628571033,3.47142911,3.615714073,3.4814291,9099300,3.4814291
14-09-2005,3.49428606,3.367142916,3.485713959,3.381428957,9182600,3.381428957
15-09-2005,3.418570995,3.307142973,3.382857084,3.345714092,7121100,3.345714092
16-09-2005,3.465713978,3.352857113,3.359999895,3.457143068,6596800,3.457143068
19-09-2005,3.4814291,3.285713911,3.478570938,3.324285984,8695400,3.324285984
20-09-2005,3.417143106,3.277143002,3.331429005,3.311429024,5987100,3.311429024
21-09-2005,3.348571062,3.218570948,3.314285994,3.238570929,5562900,3.238570929
22-09-2005,3.392857075,3.214286089,3.228570938,3.374285936,4533900,3.374285936
23-09-2005,3.488570929,3.29857111,3.380000114,3.452857018,6043800,3.452857018
26-09-2005,3.454286098,3.349999905,3.445713997,3.424285889,7032200,3.424285889
27-09-2005,3.577142954,3.47142911,3.569999933,3.47142911,11167800,3.47142911
28-09-2005,3.51571393,3.438570976,3.51571393,3.462857008,4458300,3.462857008
29-09-2005,3.562856913,3.475713968,3.524286032,3.485713959,9803500,3.485713959
30-09-2005,3.807142973,3.48714304,3.511429071,3.712857008,24979500,3.712857008
03-10-2005,3.824285984,3.707143068,3.711429119,3.805713892,9156000,3.805713892
04-10-2005,3.99142909,3.838571072,3.865714073,3.855714083,14857500,3.855714083
05-10-2005,3.821429014,3.695713997,3.817142963,3.712857008,10733100,3.712857008
06-10-2005,3.748570919,3.622857094,3.685714006,3.668570995,6325200,3.668570995
07-10-2005,3.97142911,3.705713987,3.730000019,3.892857075,13792100,3.892857075
10-10-2005,4.141428947,3.902857065,3.914285898,4.098570824,17168200,4.098570824
11-10-2005,4.178571224,3.965713978,4.142857075,4.03000021,13190800,4.03000021
12-10-2005,4.107142925,3.859999895,4.024285793,3.930000067,8039500,3.930000067
13-10-2005,4,3.834285975,3.934286118,3.985713959,7622300,3.985713959
14-10-2005,4.111429214,3.914285898,4.057143211,4.108571053,6227900,4.108571053
17-10-2005,4.171429157,4.035714149,4.114285946,4.157143116,5894000,4.157143116
18-10-2005,4.21285677,3.910000086,4.171429157,3.921428919,10773000,3.921428919
19-10-2005,4.071428776,3.8085711,3.872857094,4.050000191,12467700,4.050000191
20-10-2005,3.957143068,3.654285908,3.892857075,3.661428928,23018100,3.661428928
21-10-2005,3.794286013,3.700000048,3.70142889,3.735713959,12789000,3.735713959
24-10-2005,3.892857075,3.75,3.782856941,3.852857113,13588400,3.852857113
25-10-2005,3.945713997,3.825714111,3.842856884,3.915714025,7154000,3.915714025
26-10-2005,3.914285898,3.401428938,3.885714054,3.568571091,24405500,3.568571091
27-10-2005,3.742856979,3.532856941,3.674285889,3.700000048,19790400,3.700000048
28-10-2005,3.787142992,3.630000114,3.732856989,3.754286051,11067000,3.754286051
31-10-2005,3.804286003,3.657143116,3.678570986,3.772856951,9705500,3.772856951
01-11-2005,3.785713911,3.658571005,3.720000029,3.668570995,7213500,3.668570995
02-11-2005,3.904285908,3.632857084,3.632857084,3.874285936,12686100,3.874285936
03-11-2005,4.022857189,3.761429071,3.912857056,3.868571043,29425200,3.868571043
04-11-2005,3.964286089,3.845714092,3.871428967,3.9414289,7023800,3.9414289
07-11-2005,3.99000001,3.924285889,3.955713987,3.972856998,4860800,3.972856998
08-11-2005,4.185713768,3.992856979,4,4.079999924,15790600,4.079999924
09-11-2005,4.099999905,3.975713968,4.085713863,4.021429062,7617400,4.021429062
10-11-2005,4.321428776,4.191429138,4.214285851,4.221428871,25069800,4.221428871
11-11-2005,4.297142982,4.139999866,4.221428871,4.295713902,8765400,4.295713902
14-11-2005,4.300000191,4.115714073,4.300000191,4.145713806,6177500,4.145713806
15-11-2005,4.142857075,3.980000019,4.135714054,3.992856979,8719900,3.992856979
16-11-2005,4.04857111,3.890000105,4.004285812,3.962857008,8299900,3.962857008
17-11-2005,4.121428967,3.970000029,3.978570938,4.107142925,6850200,4.107142925
18-11-2005,4.178571224,3.957143068,4.141428947,4.059999943,8668800,4.059999943
21-11-2005,4.137143135,3.97142911,4.039999962,4.101428986,6076700,4.101428986
22-11-2005,4.21285677,4.064286232,4.065713882,4.171429157,4934300,4.171429157
23-11-2005,4.222856998,4.138570786,4.145713806,4.145713806,6227900,4.145713806
25-11-2005,4.184286118,4.127142906,4.145713806,4.178571224,1493800,4.178571224
28-11-2005,4.085713863,3.928570986,4.071428776,3.940000057,10572800,3.940000057
29-11-2005,4,3.815713882,3.931428909,3.857142925,6437200,3.857142925
30-11-2005,3.985713959,3.848571062,3.861428976,3.934286118,6079500,3.934286118
01-12-2005,3.977143049,3.864285946,3.964286089,3.872857094,4576600,3.872857094
02-12-2005,3.968570948,3.857142925,3.859999895,3.955713987,5601400,3.955713987
05-12-2005,3.99000001,3.907143116,3.928570986,3.957143068,4130700,3.957143068
06-12-2005,4.010000229,3.944286108,3.957143068,3.964286089,4062800,3.964286089
07-12-2005,4.007143021,3.885714054,3.961429119,3.911428928,3868900,3.911428928
08-12-2005,3.935714006,3.890000105,3.891428947,3.928570986,3061800,3.928570986
09-12-2005,3.935714006,3.654285908,3.897142887,3.677143097,12957000,3.677143097
12-12-2005,3.6914289,3.4414289,3.678570986,3.585714102,22176000,3.585714102
13-12-2005,3.569999933,3.415714025,3.492856979,3.435714006,13146700,3.435714006
14-12-2005,3.514286041,3.220000029,3.454286098,3.49000001,27002500,3.49000001
15-12-2005,3.710000038,3.474286079,3.571429014,3.705713987,21862400,3.705713987
16-12-2005,3.862857103,3.717143059,3.735713959,3.757143021,19579000,3.757143021
19-12-2005,3.767143011,3.642857075,3.767143011,3.660000086,10205300,3.660000086
20-12-2005,3.681428909,3.567142963,3.657143116,3.587142944,5735800,3.587142944
21-12-2005,3.937143087,3.74000001,3.777143002,3.912857056,22873200,3.912857056
22-12-2005,3.964286089,3.875714064,3.945713997,3.942857027,6983200,3.942857027
23-12-2005,3.967143059,3.915714025,3.935714006,3.961429119,3277400,3.961429119
27-12-2005,3.97142911,3.804286003,3.970000029,3.854285955,6646500,3.854285955
28-12-2005,3.940000057,3.859999895,3.861428976,3.885714054,4174100,3.885714054
29-12-2005,3.908571005,3.848571062,3.882857084,3.892857075,3621800,3.892857075
30-12-2005,3.900000095,3.849999905,3.867142916,3.865714073,3435600,3.865714073
03-01-2006,3.874285936,3.588571072,3.865714073,3.72142911,15659700,3.72142911
04-01-2006,3.680000067,3.517143011,3.642857075,3.571429014,15950200,3.571429014
05-01-2006,3.578571081,3.535713911,3.552856922,3.561429024,8123500,3.561429024
06-01-2006,3.648571014,3.547142982,3.559999943,3.575714111,8539300,3.575714111
09-01-2006,3.607142925,3.5,3.572856903,3.571429014,8081500,3.571429014
10-01-2006,3.635714054,3.545713902,3.557142973,3.632857084,7893900,3.632857084
11-01-2006,3.692857027,3.535713911,3.621428967,3.549999952,8747900,3.549999952
12-01-2006,3.690000057,3.514286041,3.539999962,3.674285889,11428900,3.674285889
13-01-2006,3.697143078,3.634285927,3.661428928,3.651428938,6004600,3.651428938
17-01-2006,3.700000048,3.559999943,3.615714073,3.680000067,7396200,3.680000067
18-01-2006,3.658571005,3.531429052,3.644285917,3.549999952,5744900,3.549999952
19-01-2006,3.675714016,3.537142992,3.54857111,3.631428957,8390200,3.631428957
20-01-2006,3.628571033,3.352857113,3.549999952,3.352857113,13645100,3.352857113
23-01-2006,3.434286118,3.29857111,3.371428967,3.325714111,9058000,3.325714111
24-01-2006,3.535713911,3.348571062,3.348571062,3.534286022,37796500,3.534286022
25-01-2006,4.274285793,3.99714303,4.082857132,4.084286213,72373000,4.084286213
26-01-2006,4.150000095,4.071428776,4.072856903,4.142857075,17522400,4.142857075
27-01-2006,4.085713863,3.895714045,4.072856903,3.974286079,20804000,3.974286079
30-01-2006,4.014286041,3.912857056,4.002857208,3.942857027,14697900,3.942857027
31-01-2006,3.998570919,3.884285927,3.935714006,3.935714006,13813800,3.935714006
01-02-2006,3.928570986,3.785713911,3.907143116,3.872857094,11245500,3.872857094
02-02-2006,3.921428919,3.674285889,3.864285946,3.728570938,18517800,3.728570938
03-02-2006,3.75285697,3.621428967,3.714286089,3.730000019,9202900,3.730000019
06-02-2006,3.75571394,3.668570995,3.75,3.754286051,8971900,3.754286051
07-02-2006,3.779999971,3.678570986,3.769999981,3.702857018,7437500,3.702857018
08-02-2006,3.718570948,3.572856903,3.695713997,3.591428995,12098100,3.591428995
09-02-2006,3.609999895,3.49428606,3.572856903,3.511429071,10283000,3.511429071
10-02-2006,3.677143097,3.48428607,3.521429062,3.632857084,10423700,3.632857084
13-02-2006,3.638571024,3.571429014,3.637142897,3.604285955,7714700,3.604285955
14-02-2006,3.585714102,3.427143097,3.571429014,3.51285696,11390400,3.51285696
15-02-2006,3.607142925,3.492856979,3.492856979,3.564285994,9583700,3.564285994
16-02-2006,3.631428957,3.554286003,3.554286003,3.592856884,4835600,3.592856884
17-02-2006,3.607142925,3.562856913,3.584285975,3.568571091,4440100,3.568571091
21-02-2006,3.677143097,3.581429005,3.599999905,3.677143097,8024100,3.677143097
22-02-2006,3.792856932,3.671428919,3.678570986,3.767143011,8131900,3.767143011
23-02-2006,3.754286051,3.599999905,3.754286051,3.672857046,8695400,3.672857046
24-02-2006,3.7314291,3.642857075,3.664285898,3.711429119,4199300,3.711429119
27-02-2006,3.791429043,3.73714304,3.748570919,3.789999962,5584600,3.789999962
28-02-2006,3.839999914,3.650000095,3.789999962,3.829999924,7469000,3.829999924
01-03-2006,3.845714092,3.712857008,3.829999924,3.835714102,5990600,3.835714102
02-03-2006,3.874285936,3.7685709,3.807142973,3.829999924,4097800,3.829999924
03-03-2006,3.852857113,3.788570881,3.799999952,3.822856903,4018700,3.822856903
06-03-2006,3.839999914,3.614285946,3.839999914,3.660000086,9734900,3.660000086
07-03-2006,3.694286108,3.5585711,3.638571024,3.637142897,6045200,3.637142897
08-03-2006,3.648571014,3.572856903,3.642857075,3.589999914,4598300,3.589999914
09-03-2006,3.681428909,3.579999924,3.587142944,3.607142925,5110000,3.607142925
10-03-2006,3.685714006,3.521429062,3.587142944,3.650000095,7047600,3.650000095
13-03-2006,3.637142897,3.574285984,3.581429005,3.585714102,6333600,3.585714102
14-03-2006,3.658571005,3.554286003,3.578571081,3.631428957,3805200,3.631428957
15-03-2006,3.618571043,3.557142973,3.602857113,3.587142944,3675000,3.587142944
16-03-2006,3.664285898,3.575714111,3.578571081,3.638571024,3471300,3.638571024
17-03-2006,3.777143002,3.589999914,3.645714045,3.738570929,9793700,3.738570929
20-03-2006,3.950000048,3.757143021,3.764286041,3.868571043,9045400,3.868571043
21-03-2006,3.964286089,3.849999905,3.892857075,3.881428957,5661600,3.881428957
22-03-2006,4.021429062,3.864285946,3.867142916,4.007143021,7182000,4.007143021
23-03-2006,4.092856884,3.928570986,4.011428833,4.041429043,7041300,4.041429043
24-03-2006,4.099999905,4.004285812,4.024285793,4.095714092,3467800,4.095714092
27-03-2006,4.157143116,4.03714323,4.057143211,4.127142906,5318600,4.127142906
28-03-2006,4.142857075,3.935714006,4.141428947,4.004285812,8407700,4.004285812
29-03-2006,4.199999809,3.992856979,4.0185709,4.172856808,7978600,4.172856808
30-03-2006,4.192856789,4.015714169,4.158570766,4.091429234,6499500,4.091429234
31-03-2006,4.158570766,4.071428776,4.071428776,4.141428947,3915100,4.141428947
03-04-2006,4.148571014,3.99714303,4.141428947,4.0185709,8521800,4.0185709
04-04-2006,4.021429062,3.894285917,4.007143021,3.915714025,11986100,3.915714025
05-04-2006,4.128571033,3.838571072,3.849999905,4.094285965,14086100,4.094285965
06-04-2006,4.088571072,3.992856979,4.082857132,4.035714149,6432300,4.035714149
07-04-2006,4.159999847,3.95142889,4.035714149,3.99142909,4972800,3.99142909
10-04-2006,4.088571072,3.965713978,3.985713959,4.035714149,5165300,4.035714149
11-04-2006,4.088571072,3.977143049,4.057143211,4.074285984,8251600,4.074285984
12-04-2006,4.155714035,4.050000191,4.095714092,4.102857113,6859300,4.102857113
13-04-2006,4.179999828,4.078570843,4.082857132,4.170000076,5076400,4.170000076
17-04-2006,4.171429157,4.107142925,4.142857075,4.171429157,5381600,4.171429157
18-04-2006,4.267142773,4.127142906,4.179999828,4.257143021,8466500,4.257143021
19-04-2006,4.535714149,4.185713768,4.252857208,4.440000057,19187000,4.440000057
20-04-2006,4.471428871,4.289999962,4.437142849,4.44428587,8883000,4.44428587
21-04-2006,4.46999979,4.341429234,4.434286118,4.400000095,9218300,4.400000095
24-04-2006,4.532856941,4.301428795,4.405714035,4.46285677,31042200,4.46285677
25-04-2006,4.7314291,4.45714283,4.715713978,4.525713921,27640900,4.525713921
26-04-2006,4.571428776,4.422856808,4.5185709,4.497142792,14474600,4.497142792
27-04-2006,4.614285946,4.441429138,4.541429043,4.46999979,6516300,4.46999979
28-04-2006,4.398571014,4.228570938,4.277143002,4.234285831,15372000,4.234285831
01-05-2006,4.300000191,4.221428871,4.265714169,4.228570938,10093300,4.228570938
02-05-2006,4.340000153,4.215713978,4.228570938,4.314286232,9424100,4.314286232
03-05-2006,4.321428776,4.230000019,4.320000172,4.24428606,8360800,4.24428606
04-05-2006,4.29285717,4.222856998,4.230000019,4.284286022,3287900,4.284286022
05-05-2006,4.347143173,4.2685709,4.277143002,4.328570843,4868500,4.328570843
08-05-2006,4.347143173,4.271429062,4.327143192,4.285714149,4587100,4.285714149
09-05-2006,4.597143173,4.371428967,4.458570957,4.388570786,15789200,4.388570786
10-05-2006,4.474286079,4.335713863,4.389999866,4.415713787,6365100,4.415713787
11-05-2006,4.431428909,4.215713978,4.402856827,4.251429081,10653300,4.251429081
12-05-2006,4.25,4.145713806,4.25,4.227142811,6456100,4.227142811
15-05-2006,4.238571167,4.004285812,4.192856789,4.064286232,7114800,4.064286232
16-05-2006,4.19428587,4.058570862,4.071428776,4.094285965,6390300,4.094285965
17-05-2006,4.115714073,4.008571148,4.101428986,4.01285696,6195700,4.01285696
18-05-2006,4.101428986,3.955713987,4.00571394,3.958570957,4592700,3.958570957
19-05-2006,4.058570862,3.948570967,3.950000048,3.9814291,5382300,3.9814291
22-05-2006,4.03000021,3.914285898,3.962857008,4,7256900,4
23-05-2006,4.131429195,3.958570957,4.034286022,3.99000001,6094900,3.99000001
24-05-2006,4.028571129,3.831429005,3.97142911,3.99142909,7155400,3.99142909
25-05-2006,4.107142925,3.99000001,3.992856979,4.107142925,5455800,4.107142925
26-05-2006,4.157143116,4.061429024,4.114285946,4.118570805,3797500,4.118570805
30-05-2006,4.141428947,3.928570986,4.097143173,3.928570986,5427100,3.928570986
31-05-2006,4.052856922,3.925714016,3.954286098,3.955713987,8331400,3.955713987
01-06-2006,4.072856903,3.945713997,3.945713997,4.072856903,4203500,4.072856903
02-06-2006,4.108571053,3.97142911,4.071428776,3.992856979,3879400,3.992856979
05-06-2006,4.038570881,3.857142925,3.967143059,3.897142887,6242600,3.897142887
06-06-2006,3.912857056,3.799999952,3.912857056,3.841428995,8615600,3.841428995
07-06-2006,3.890000105,3.751429081,3.841428995,3.771429062,9676800,3.771429062
08-06-2006,3.985713959,3.685714006,3.738570929,3.968570948,16986900,3.968570948
09-06-2006,3.978570938,3.871428967,3.975713968,3.932857037,8463000,3.932857037
12-06-2006,3.935714006,3.809999943,3.918570995,3.868571043,7510300,3.868571043
13-06-2006,4,3.842856884,3.842856884,3.934286118,10831100,3.934286118
14-06-2006,4.028571129,3.907143116,3.957143068,3.998570919,6212500,3.998570919
15-06-2006,4.062857151,3.881428957,4.002857208,3.957143068,8722000,3.957143068
16-06-2006,3.960000038,3.847142935,3.95142889,3.874285936,8561700,3.874285936
19-06-2006,4.024285793,3.865714073,3.905714035,4.002857208,8585500,4.002857208
20-06-2006,3.962857008,3.827142954,3.948570967,3.868571043,16476600,3.868571043
21-06-2006,3.897142887,3.791429043,3.888571024,3.881428957,10173100,3.881428957
22-06-2006,4.070000172,3.895714045,4.007143021,3.952857018,9859500,3.952857018
23-06-2006,3.960000038,3.892857075,3.930000067,3.905714035,3780700,3.905714035
26-06-2006,4.007143021,3.924285889,3.924285889,3.957143068,4006100,3.957143068
27-06-2006,3.974286079,3.838571072,3.965713978,3.844285965,5217100,3.844285965
28-06-2006,3.875714064,3.75285697,3.874285936,3.794286013,5618900,3.794286013
29-06-2006,3.894285917,3.79857111,3.799999952,3.880000114,5491500,3.880000114
30-06-2006,3.931428909,3.785713911,3.892857075,3.887142897,7066500,3.887142897
03-07-2006,3.937143087,3.864285946,3.908571005,3.891428947,2731400,3.891428947
05-07-2006,3.869999886,3.775713921,3.854285955,3.805713892,4793600,3.805713892
06-07-2006,3.838571072,3.77857089,3.795713902,3.802856922,3276000,3.802856922
07-07-2006,3.845714092,3.714286089,3.795713902,3.807142973,5056100,3.807142973
10-07-2006,3.827142954,3.738570929,3.822856903,3.77857089,3127600,3.77857089
11-07-2006,3.775713921,3.552856922,3.74714303,3.618571043,19475400,3.618571043
12-07-2006,3.627142906,3.498570919,3.622857094,3.51285696,6599600,3.51285696
13-07-2006,3.621428967,3.47142911,3.480000019,3.557142973,9004800,3.557142973
14-07-2006,3.561429024,3.412857056,3.542856932,3.455713987,8575000,3.455713987
17-07-2006,3.511429071,3.351428986,3.428570986,3.401428938,6465200,3.401428938
18-07-2006,3.410000086,3.257143021,3.397142887,3.342856884,16231600,3.342856884
19-07-2006,3.390000105,3.272856951,3.327142954,3.384285927,10269000,3.384285927
20-07-2006,3.444286108,3.327142954,3.387142897,3.335714102,7718900,3.335714102
21-07-2006,3.344285965,3.281429052,3.324285984,3.292856932,8186500,3.292856932
24-07-2006,3.407143116,3.197143078,3.295713902,3.394285917,24825500,3.394285917
25-07-2006,2.76285696,2.655714035,2.712857008,2.682857037,106622600,2.682857037
26-07-2006,2.742856979,2.70142889,2.735713959,2.718570948,23378600,2.718570948
27-07-2006,3.064285994,2.75,2.757143021,2.888571024,22501500,2.888571024
28-07-2006,3.025713921,2.884285927,2.888571024,2.978570938,10544100,2.978570938
31-07-2006,2.985713959,2.928570986,2.985713959,2.955713987,8388100,2.955713987
01-08-2006,3.00999999,2.901428938,2.962857008,2.928570986,13189400,2.928570986
02-08-2006,3.049999952,2.958570957,2.97142911,2.977143049,11226600,2.977143049
03-08-2006,2.964286089,2.871428967,2.964286089,2.912857056,13385400,2.912857056
04-08-2006,3.107142925,2.935714006,2.940000057,2.99428606,17391500,2.99428606
07-08-2006,3.007143021,2.921428919,3,2.954286098,6384000,2.954286098
08-08-2006,2.97142911,2.890000105,2.97142911,2.900000095,6967800,2.900000095
09-08-2006,2.938570976,2.871428967,2.914285898,2.880000114,6594700,2.880000114
10-08-2006,2.885714054,2.831429005,2.859999895,2.878571033,7313600,2.878571033
11-08-2006,2.884285927,2.824285984,2.882857084,2.839999914,6278300,2.839999914
14-08-2006,2.858571053,2.834285975,2.842856884,2.844285965,5253500,2.844285965
15-08-2006,2.900000095,2.829999924,2.862857103,2.849999905,6462400,2.849999905
16-08-2006,2.877142906,2.795713902,2.859999895,2.824285984,10453800,2.824285984
17-08-2006,2.95142889,2.79857111,2.799999952,2.861428976,9569700,2.861428976
18-08-2006,2.890000105,2.824285984,2.871428967,2.835714102,5793900,2.835714102
21-08-2006,2.845714092,2.7314291,2.841428995,2.788570881,9548000,2.788570881
22-08-2006,2.784286022,2.665714025,2.771429062,2.677143097,12518100,2.677143097
